,text_a,text_b,smallsymptom,bigsymptom,match0,match1,match2,match3,match4,match5,match6,match7,match8,match9,score,100match0,100match1,100match2,100match3,100match4,100match5,100match6,100match7,100match8,100match9
10,算啦，讀到中三仲quit變quite，辛苦又變幸苦，你有得揀咩？,你介唔介意講下你而家面對緊乜嘢抉擇？,A2,AA2,你唔知想唔想咁咪試咗先，呢啲嘢一試無妨呀，唔試遲啲後悔咁咪仲弊。唔鍾意可以再諗quit嘅啫。,同人比較係會辛苦D㗎！,如果太辛苦，就比自己休息下啦。,如果宜家quit，學費冇得退㗎。,聽到你話雖然辛苦但會貫徹自己當初嘅選擇，欣賞你嘅決心！都理解你孤獨嘅感受，你有冇試過聯絡返以前喺學校嘅朋友呀？,明白你對其他人嘅羨慕，你係咪遇到好多挫折？介唔介意講多啲有咩嘢令你覺得辛苦？,你會唔會想讀多一段時間，睇下適唔適應到？如果你到時真係想quit都冇問題㗎，無論你做咩決定我都支持你👍,都係辛苦㗎，加油啊！,比較係辛苦D㗎，始終出身唔係我哋可以控制到嘅嘢。但係，我好欣賞你嘅努力呀！,你係咪未適應到大學嘅學習模式呢？你覺得係邊部份令你覺得最辛苦呀？,1.037109375,就要具體咁去計劃下啦！,繼續努力呀! 下次要真係有offer先當真啦,你介唔介意講下你而家面對緊乜嘢抉擇？,聽到你對職場生活感到疲憊，比時間自己休息一下，再繼續前行吧!,都冇問題㗎。其實好多商界嘅人都唔一定係讀咗大學先做㗎！,聽到你話因為搵唔到工而覺得生活艱難，具體發生咗咩事令你有咁嘅感覺呀？等我哋一齊諗下有咩解決方法？,咁讀書又唔係淨係為咗知識嘅，當中種種嘅經歷都係用錢都買唔到。你仲可能會識到一班志同道合嘅朋友�！,明白你等offer忐忑不安嘅心情，話唔定僱主需要更多時間呢，未俾消息你都唔好因為咁而灰心，過咗去嘅面試就當係練習，檢討下自己有冇啲咩表現得未夠好嘅地方，為下一個面試做更好嘅準備，加油！,因為生活有轉變而感到緊張係正常嘅，你覺得返工點樣令你覺得焦慮同不安呢？我哋一齊睇下可以點做吖？,睇到你對有目標嘅人嘅羨慕，你有啲乜嘢嗜好呀？可以試下專心一個興趣發展？
11,算啦，讀到中三仲quit變quite，辛苦又變幸苦，你有得揀咩？,我哋有得揀用咩心情去面對。,A2,AA2,你唔知想唔想咁咪試咗先，呢啲嘢一試無妨呀，唔試遲啲後悔咁咪仲弊。唔鍾意可以再諗quit嘅啫。,同人比較係會辛苦D㗎！,如果太辛苦，就比自己休息下啦。,如果宜家quit，學費冇得退㗎。,聽到你話雖然辛苦但會貫徹自己當初嘅選擇，欣賞你嘅決心！都理解你孤獨嘅感受，你有冇試過聯絡返以前喺學校嘅朋友呀？,明白你對其他人嘅羨慕，你係咪遇到好多挫折？介唔介意講多啲有咩嘢令你覺得辛苦？,你會唔會想讀多一段時間，睇下適唔適應到？如果你到時真係想quit都冇問題㗎，無論你做咩決定我都支持你👍,都係辛苦㗎，加油啊！,比較係辛苦D㗎，始終出身唔係我哋可以控制到嘅嘢。但係，我好欣賞你嘅努力呀！,你係咪未適應到大學嘅學習模式呢？你覺得係邊部份令你覺得最辛苦呀？,1.037109375,聽到你對自己感到失望，對前景感到迷惘，比少少時間自己，睇下有無機會改善一下現有問題?,聽到你對自己曾經嘅選擇感到失望，比少少break time自己，嘗試搵下自己嘅長處同興趣啦!,只係搵咗大半個月啫，畀啲耐性啦！,"聽到您不開心,對自己嘅前景有啲擔心，但條條大路通羅馬，總會搵到適合自己嘅興趣同工作！",可以揾到自己嘅興趣就好啦！,係㗎時代唔同咗。其實大學畢業已經好普遍。,"如果未定自己嘅目標,  就要好好諗下自己將來想擁有啲乜嘢啦。 唔一定係物質金錢， 然後，再計劃一下 點樣才可以得到。",明白你覺得自己生活好枯燥，你平時除咗返工返學之外仲會做咩或者鍾意做咩呀？,咁點解唔識吓讀自己想讀嘅嘢？不如講多啲，睇吓我可以點樣幫你？,見到你好似好迷茫，除咗讀書之外，不如你試下走出comfort zone，參與一啲科外活動，睇下搵唔搵到自己想做嘅事吖？
12,升到ive 成日想話要努力 但又係咁hea 大把時間既pj 溫書都冇去做 deadline fight 前一日背野就啱啱好合格,你認為自己係因為咩原因而冇努力到呢？建議你可以睇下https://www.cityu.edu.hk/sds/cs/pc/sul.htm，裡面有唔少幫你管理時間同壓力嘅方法，希望可以幫到你😊,A5,AA1,明白你而家嘅處境，建議你可以睇下https://www.cityu.edu.hk/sds/cs/pc/sul.htm，學習下時間管理嘅技巧，改變deadline fighter嘅命運💪,臨近deadline嘅時候，你做嘢會唔會專心啲呢？建議你去查下有啲咩提升專注力嘅方法，有需要都可以去搵counsellor傾下你嘅問題😊,你覺得自己點解冇乜動力去溫書？如果你想改變自己嘅行為，我地一齊探討下你有啲咩可以做😃,連考3日一定好辛苦😱鼓勵你喺溫書嘅同時都唔好忘記安排時間俾自己休息，有好嘅身體狀態對考好個試都有幫助㗎！,明白你真係有好多嘢做，喺特別多deadline嘅日子係要捱下㗎啦😔，撐住呀💪,咁你而家會唔會早啲開始溫書？😀,你係咪因為對考試有信心而覺得唔需要再溫習呢？但驕兵必敗呀，建議你可以試下同朋友一齊溫書，可以試下同對方用一問一答嘅方式，睇下自己係咪真係讀熟晒嗰考試範圍，加油💪,寫論文的確係唔少學生嘅煩惱，你有冇試過去ELC？佢哋有好多服務可以幫你改善寫作技巧㗎。,你認為令自己提唔起心機溫書嘅原因係咩呀？建議你可以睇下SDS嘅網站https://www.cityu.edu.hk/sds/cs/pc/sul.htm，裡面有啲方法可以幫你做好時間管理㗎。,"你覺得係咩原因會令你想放棄呢？鼓勵你可以幫自己訂立一啲deadline,並將啲deadline同身邊嘅人分享，邀請佢哋一齊督促鼓勵自己完成想做嘅事。",1.0361328125,你認為自己係因為咩原因而冇努力到呢？建議你可以睇下https://www.cityu.edu.hk/sds/cs/pc/sul.htm，裡面有唔少幫你管理時間同壓力嘅方法，希望可以幫到你😊,欣賞你嘗試幫自己搵啲解決方法👍SDS嘅網頁都有介紹唔同嘅資源俾你學習時間管理，你可以去呢度睇睇㗎：https://www.cityu.edu.hk/sds/cs/pc/sul.htm,你似乎覺得好辛苦，你介唔介意講多啲係咩事情令你拖延同焦慮呀？,睇見你對自己有啲不滿，通常你想遲啲做嗰陣會有咩理由俾自己㗎？,寫論文的確係唔少學生嘅煩惱，你有冇去過ELC呢？佢哋有好多服務可以幫你改善寫作技巧㗎。,唔洗畀自己太大壓力㗎，就算有時有啲嘢做得唔太完美都唔緊要，你已經做得好好㗎啦💪隨時可以搵我傾偈😊,都唔一定嘅。 一間公司請人都會由多方面去考慮嘅，除咗學業成績，佢哋都會睇應徵者各方面嘅能力同埋性格適唔適合間公司嘅文化等等。,感受到你喺職場上面有啲唔係幾好嘅經歷，介唔介意講多啲嚟聽下？講出嚟可能會令你覺得舒服啲㗎。,但係，與其擔心，不如而家盡力咁讀埋佢，最後讀唔讀到都好，最少對得起住自己呀嘛!,聽到您對自己有啲失望，可以搵學校嘅counsellor傾下，唔好俾咁大負能量自己
13,雖然考完，但系我驚我分數唔好,驚分數唔好，係咩原因呢？,T7,TT1,覺得好似分數唔好，係點解呢？,擔心分數會唔好，令你有點嘅感受呢？,驚分數唔好，係咩原因呢？,明白你因為成績唔好而唔開心。有冇諗過因為啲咩原因會考得唔好？,嗯⋯⋯點解你擔心成績會唔好嘅？,如果你對自己有好高期望，分數低係會失望嘅！ 不過既然都考完囉，不如比自己好好休息下，下次再努力過啦！,今次考試咁肯定自己考得唔好，係點解呢？,睇到你覺得自己成績會未如理想，你可唔可以講多啲係咩事情令你有咁嘅想法呀？,覺得自己所有答案都錯，係點解呢？,但係，既然都已經考完試囉，不如而家畀自己好好休息下先啦！,1.0361328125,驚分數唔好，係咩原因呢？,知道你好擔心自己嘅表現，經過今次嘅經歷之後，你覺得自己可以點樣做好啲呢？,"考完試之後，擔心成績都好正常嘅!但係,既然都考完囉，不如畀自己好好休息下先啦!",會猜想今次成績爛，係點解呢？,可能改善一下可以幫您在最尾嘅考試取得較好成績呢!,對於今次嘅考試結果，你有點嘅感受呢？,好多時候低分並唔係自己唔識，而係太過緊張導致忘記咗，所以只要保持平常心，準備好再去考就冇問題㗎喇！,你覺得自己溫得夠未呢？仲有啲咩地方係你覺得自己未夠好㗎？,有冇試過做靜觀？,身邊好多人都好支持你哋 多啲同佢哋分享 佢哋好樂意聆聽同瞭解您架
14,雖然考完，但系我驚我分數唔好,考完試擔心分數都係正常嘅！但係，既然辛辛苦苦都考完囉！不如而家好好咁休息下先啦！,T7,TT1,覺得好似分數唔好，係點解呢？,擔心分數會唔好，令你有點嘅感受呢？,驚分數唔好，係咩原因呢？,明白你因為成績唔好而唔開心。有冇諗過因為啲咩原因會考得唔好？,嗯⋯⋯點解你擔心成績會唔好嘅？,如果你對自己有好高期望，分數低係會失望嘅！ 不過既然都考完囉，不如比自己好好休息下，下次再努力過啦！,今次考試咁肯定自己考得唔好，係點解呢？,睇到你覺得自己成績會未如理想，你可唔可以講多啲係咩事情令你有咁嘅想法呀？,覺得自己所有答案都錯，係點解呢？,但係，既然都已經考完試囉，不如而家畀自己好好休息下先啦！,1.0361328125,明白你因為成績唔好而唔開心。有冇諗過因為啲咩原因會考得唔好？,睇到你覺得自己成績會未如理想，你可唔可以講多啲係咩事情令你有咁嘅想法呀？,只要你盡咗力，就已經好好㗎啦👍,唔好氣餒呀！可能只係您覺得呢。不如，先休息下，然後，我哋一齊諗下下次可以點樣做好D呀!,你睇嚟唔係幾滿意自己嘅成績，你覺得自己有咩地方做得唔夠好呀？,你似乎對自己嘅成績冇咩信心，你有冇同過學校嘅老師講過自己嘅情況呢？佢哋可以俾啲關於升學嘅意見你㗎。,考完試擔心分數都係正常嘅！但係，既然辛辛苦苦都考完囉！不如而家好好咁休息下先啦！,我估好多人都唔想自己表現得唔好嘅，你可唔可以分享多啲自己嘅經歷，睇下之後可以點做吖？,等緊出成績嘅呢段時期，鼓勵你去做下其他嘢，分散下注意力，唔洗成日諗住份卷啦😊,要畀自己好好咁休息下 有足夠嘅精神考試㗎
15,因為溫嘅嘢好多 個腦會覺得自己溫唔曬 就做其它嘢逃避恐懼,你平時有咩溫書習慣㗎？建議你可以將要溫習嘅內容分成小部份，並安排長啲嘅溫書時間，每日溫少少總比一日溫好多輕鬆嘅。,T24,TT9,睇到你因為溫唔入腦搵感到焦躁，你試過用啲乜嘢方法溫書呀？有冇聽過視角聽覺觸覺記憶方法？,睇嚟考試季節帶嚟嘅壓力令你想要逃避溫書，你會唔會想試下同朋友一齊溫習，有個人鞭策自己溫書？,你睇嚟因為溫書而感到緊張焦慮，你估改變自己嘅溫習環境會唔會有幫助呢？,Anxiety Disorder 既症狀係會被不可預知既恐懼突襲，,知道你因為考試而壓力大到影響埋身體，不如試下重新分配下時間，溫習之餘都要適當地放鬆自己呀。,加油呀💪你要撐住呀！咁多科，要plan 吓喎，有無個温書嘅時間表呀？,感受到你嘅心煩，建議你可以每日都分配時間溫習、搵intern同埋休息，搵返個平衡。,睇嚟你對自己要求都好高喎！其實溫書冇得話可以點為之最好㗎！只能夠盡力而為。反而係，如果你壓力太大嘅話，都要諗下方法為自己減壓喎！,你睇嚟進入咗個瓶頸位，不如試下做下其他嘢，等個腦休息下，再繼續？," 唔好驚住先，我哋量力而為, 你有冇試吓做個温書嘅時間表呀？",0.94140625,你睇嚟因為溫書而感到緊張焦慮，你估改變自己嘅溫習環境會唔會有幫助呢？,明白你因為有好多科要溫而覺得辛苦，一係你由自己鍾意嘅科目開始溫起先？,明白你要喺有限嘅時間內讀晒成個考試範圍而感到有壓力，但溫習嘅同時都唔好唔記得要休息。有時休息夠先可以有效率咁將個範圍及入腦度，頂住呀！,既然聽日都已經係考試嘅日子，不如早啲瞓，養足精神去考試仲好啦！,有冇試過同instructor講過呢個問題呀，話唔定佢可以唔扣你分呢？,聽見你因為壓力大而身體都受影響，你覺得係咩事情令你覺得有壓力？,你平時有咩溫書習慣㗎？建議你可以將要溫習嘅內容分成小部份，並安排長啲嘅溫書時間，每日溫少少總比一日溫好多輕鬆嘅。,見你話開學到而家都忙到停唔到手，你可唔可以講多啲你忙緊咩呢？,學業繁重難免會影響心情同健康，你而家覺得自己身體痛心情點樣呀？,恭喜你搵到份新工呀
16,我都明depress係好無動力,知道你因為抑鬱而冇動力，鼓勵你可以搵學校counsellor傾下，睇下佢哋有咩專業意見俾你重拾動力。,L17,LL8,睇到你無力感好大😭你會唔會想試下同社工傾下自己嘅感受，佢哋可以想幫你處理下啲負面情緒，然後再幫你搵方法從新出發㗎。有心唔怕遲，加油呀！,聽見你話自己冇晒動力，介唔介意講下係因咩原因呀？,你認為係咩原因令你冇動力呀？不如你講多少少，等我睇下有咩方法可以幫到你？,你覺得自己點解冇動力去實行個計劃呢？會唔會可以設立啲細目標先🤔,知道你因為抑鬱而冇動力，鼓勵你可以搵學校counsellor傾下，睇下佢哋有咩專業意見俾你重拾動力。,動力係個人問題嚟㗎，,冇動力溫書的確係幾頭痛😣你覺得自己係因為咩理由而唔想讀書呢？有時轉個環境，例如返學校或者去自修室可以俾到啲動力你去讀書㗎。,冇動力都真係令人覺得有啲頭痛…係咪有咩經歷或者事情令你失去咗你嘅動力呀？,你覺得自己點解冇動力溫書呢？平時逐少逐少咁溫可能會冇咁辛苦喎😔,冇動力讀書係幾令人煩惱，你覺得有咩事情令你唔想溫書呀？,1.0361328125,知道你因為抑鬱而冇動力，鼓勵你可以搵學校counsellor傾下，睇下佢哋有咩專業意見俾你重拾動力。,可以為自己定立一啲容易做到嘅目標，自己就有多啲動力去讀。,唔好俾咁大壓力自己呀，放鬆啲個人，做啲想做嘅嘢。,感受到你覺得目標遙遠好灰心，介唔介意講下你平時係點樣讀書㗎？我哋一齊諗下可以點樣上返大學吖？,"聽到您不開心.唔好咁灰心, 可以諗返當初嘅初衷再向自己嘅目標進發",聽到你覺得學業壓力大到想嘔，唔知你平時會花幾多時間溫書呢？建議你溫習不忘休息，定時拉下筋，飲啖水，重整好步伐再出發！,明白你因為跟唔上而唔開心。你平時放學會用幾多時間溫習課堂內容？有冇預習備課嘅習慣呀？,其實網上面都有好多唔同嘅資源學英文嘅，例如睇吓YouTube呀Netflix咁。加油啊！,你平時係咪對自己冇乜要求呢？如果你想自己勤力啲嘅話，我哋可以一齊搵下有咩方法可以幫你做出改變㗎😄,入ASSO都係一條出路啊
17,"我都係孤獨精，平時返工已經一個人做野，完全冇朋友，而自己d fd，除左佢地各自忙之外平時得閒有時間都好似都唔多點搵我咁，到放假果日，咪又係自己一個傻的嗎勁周街遊，仲要係萬無目的果種，即係諗到去邊就要去邊果種

好啦！就算比我唔周街遊，去搵野玩或者係食飯來來去去都係自己一個，有時自己興起仲會po fb話自己去左邊做d咩博比自己d fd like，死啦！我係咪有問題呀",鼓勵你去識多啲朋友，相信好多人都同你嘅情況差唔多。另外你諗下點樣令自己嘅精神生活變得充實啲，咁就唔洗靠其他人嘅認同去獲得滿足感啦😆,L1,LL1,平時除咗返工返學之外你會做啲咩㗎？有冇啲自己鍾意做嘅事？鼓勵你可以參加下啲興趣小組，認識下新朋友同圈子。,平時放假嘅時候你會喺屋企做咩㗎？做咩會唔出街嘅？,聽你咁講，你放假既時候未必搵到其他人陪伴，令你有啲孤單同唔知做咩好，你可以搵學校嘅counsellor傾下㗎！,自己一個出街幾好呀，唔使嘥時間約人！,見到你話喺新嘅學習環境冇咩朋友，你有冇嘗試過去認識新朋友呀？你都可以試下同學校嘅counsellor講下自己嘅煩惱，佢哋會好樂意傾聽，仲可以俾啲方法你去建立新嘅關係㗎😄,覺得好孤獨😔你有冇試過去認識新嘅朋友呀？鼓勵你可以參加下一啲自己感興趣嘅活動，結識新朋友同建立新圈子。,你係咪覺得有啲孤獨呢？鼓勵你可以參加下學會或者學校搞嘅活動，擴闊自己嘅圈子。,聽起嚟你好似覺得有啲孤獨，你有冇喺新嘅學校認識到新嘅朋友呀？,你睇嚟覺得有啲孤獨，鼓勵你可以參加SDS嘅活動，認識新朋友同埋建立新圈子，加油！,你有冇參加下學校嘅學會呢？冇的話都唔緊要，學校其實都會有好多唔同嘅活動俾學生參加㗎。建議你可以從自己有興趣嘅活動開始，認識同自己志同道合嘅朋友😊,1.02734375,聽你咁講，你放假既時候未必搵到其他人陪伴，令你有啲孤單同唔知做咩好，你可以搵學校嘅counsellor傾下㗎！,見到你想有人陪你做你想做嘅嘢同去你想去嘅地方，網上其實有唔少旅遊或者飲食嘅興趣群組，你會唔會想試下加入佢地一齊去玩去食？,聽到你話自己冇咩朋友，你介唔介講下你認為係咩原因會咁嘅？,你似乎想認識更多嘅朋友，鼓勵你可以參加下學會或者學校嘅活動，有唔少同學同你一樣喺呢啲活動結識到新嘅朋友㗎😊,明白你會因為無朋友而感到情緒低落，甚至覺得自己無用。你可以搵學校嘅counsellor傾下㗎！,人生流流長 ，有時一個人思考人生， 有時一班人傾計談心，生活就可以多姿多彩啦,試吓搵吓其他嘅朋友 比下其他人機會 或者都可以主動約下人,鼓勵你去識多啲朋友，相信好多人都同你嘅情況差唔多。另外你諗下點樣令自己嘅精神生活變得充實啲，咁就唔洗靠其他人嘅認同去獲得滿足感啦😆,知道你想有人陪自己，你會唔會想試下參加SDS嘅活動，結識新朋友呀？,孤獨只係一個感覺、係選擇⋯⋯ 你睇旺角、銅鑼灣一街都係人。
18,我係咁做吸氣10秒 呼20秒 但一路做嘅同時一路會諗 幾時先正常翻,欣賞你嘗試令自己冇咁緊張，鼓勵你可以同學校counsellor傾下，睇下佢哋有咩其他方法幫你放鬆自己。,T22,TT9,不如你試下一路溫書，一路用個電話拍低自己做嘢嘅情況，睇下幫唔幫到你搵出令你冇效率嘅原因吖💡,聽你話一路考試一路喊，你介唔介意講多啲你嘅感受，例如係咩事令你唔開心，點樣唔開心法，睇下我可以點幫你？,明白你學習環境轉變嘅憂慮，一路以嚟即使要讀嘅嘢好難，但你都成功克服國過嚟，要對自己嘅能力有信心，你可以習慣到新嘅學習模式嘅！,盡力而為啦 如果有策略咁做容易搶分嘅題目先 咁樣應該可以拎到唔錯嘅分數 有啲教授會特登出好多俾你地揀嚟做架喎,壓力的確會影響發揮，你可唔可以講多啲你嘅情況俾我知，等我睇下可以點幫你吖？,睇到你話自己情緒唔係好穩定，有冇啲咩係你鍾意或者做咗會開心啲㗎？重新整理好心情先會有個更好嘅狀態溫書同應試，而家就休息一陣先啦，加油呀！,正常㗎，其實好多人都係咁。所以你只要肯比其他人付出多一兩分嘅努力就已經叻過好多人。,工作時工作都係一個保持效率嘅方法呀,咁你會唔會考慮去見下counsellor呢？如果可以改變到個心態，咁就係治本而唔係治標啦😊,感受到你好煩惱，你唔專心嘅時候通常會做咩㗎？,0.9072265625,workload重自然會覺得壓力大，建議你可以睇睇https://www.cityu.edu.hk/sds/cs/pc/sul.htm，學習下管理時間同壓力嘅技巧，為完成功課同測驗做好狀態嘅準備。,你好似覺得壓力大到透唔到氣😰你會唔會想講多啲係咩事呢？有時講出嚟會舒服啲㗎。,你似乎唔係好滿意自己讀書嘅情況，你介唔介意講多少少你最近讀書讀成點呀？等我睇下可以點幫你吖？,每個人適應新環境讀書嘅時間都唔同，俾多啲時間自己了解自己，搵適合自己嘅學習方法,大學同中學嘅學習模式唔一樣，唔適應係正常㗎。你覺得最難嘅係咩呢？等我睇下可以點幫你吖？,你認為自己會唔夠膽講嘢嘅理由係咩呢？我哋睇下可以點樣由根源開始解決呢個問題吖？,感受到你嘅委屈，你有冇試過同佢哋講你嘅感受呀？佢哋有咩反應呢？睇下可以點樣更好地表達你需要佢哋嘅支持？,你有咩功課要做呀？建議你可以睇下https://www.cityu.edu.hk/sds/cs/pc/sul.htm，裡面有啲方法俾你管理自己嘅時間同學習壓力，希望可以幫到你😊,你而家溫咗幾多呀？考試除咗讀好啲書之外，臨場發揮都好重要㗎。建議你考試前一晚早啲休息，用清醒嘅頭腦去應付考試。,見到你好似冇乜動力去讀書，介唔介意講下你覺得係咩原因令你失去動力呀？睇下我哋可唔可以從根本解決個問題？
19,我都為而家讀書喊過好多次 比人中傷 比人杯,學校嘅人際關係令你覺得唔開心，你會唔會想試下同學校counsellor講下自己嘅情況，佢哋有辦法幫你面對而家嘅情況㗎。,A8,AA4,你似乎會唔經唔覺就會將自己同人哋做比較，想提醒你每個人嘅能力都唔同，能夠發揮呢啲能力嘅地方都唔一樣，唔需要因為自己喺一個領域唔夠人比而覺得傷心㗎。,過左去嘅嘢就唔好太傷心啦，何況人係會進步嘛，人就係要續步續步學習啦係咪?,明白你因為唔夠人比而感到灰心，但人比人比死人，同其他人嘅比較係無盡嘅，所以有時候做好自己就足夠。,哦，盡了力便可，不用太介懷！,"最好做多幾手準備計畫多幾條後路,高分又好低分又好,之後有結果時候冇咁易發生準備不足嘅意外",自己盡咗力就夠㗎啦，唔好同人哋比較太多啦。,死都無補於事㗎！留返條命仔再黎過啦！,聽見你話而家好辛苦，你可唔可以具體講下點樣辛苦法呀？,我明白讀書喺好辛苦，有問題嘅話可以問下師兄師姐，唔好忘記幫自己打氣呀。,既然已經retake，就唔好諗咁多， 捱埋佢，考完試就可以重新做人啦！！加油呀！,0.98388671875,對於今次嘅考試結果，你有點嘅感受呢？,既然已經係過去咗嘅事就無辦法改變啦，你已經盡咗力啦👍,你努力啲咪有機會囉，邊個話冇可能？同埋唔好同人哋比較太多啦，自己盡咗力就夠㗎啦。,嗯 所以 考試讀書應該只係一部分 都要抽時間做自己想做嘅事鑽研發展個人興趣 同朋友屋企人同學仔維繫,聽見你話逼自己讀書搞到好辛苦，不如試下由你喜歡嘅科目開始讀起，減低自己對讀書嘅抗拒，重拾學習嘅動力？,可能改善一下可以幫您在最尾嘅考試取得較好成績呢!,感受到你嘅灰心，你平時會用咩方法溫習㗎？有冇試過唔同嘅溫習方法？,大把人唔補習最後都入到U啦。大把人補完習就唔再溫書，所以其實重點都係你有冇付出努力啊。,如果你啲同學讀得都幾好或者可唔可以同佢哋研究下睇下你個問題出咗喺邊度呀,唔好擔心啦！老實同佢哋講，如果你有認真讀嘅，佢哋唔會嬲你㗎！
